"State","Year","Obese Adults (%)"
"IN",2021,33.2
"OK",2021,33.2
"AZ",2022,33.2
"ID",2022,33.2
"MA",2022,33.2
"MA",2022,33.2
"MD",2022,33.2
"MI",2022,33.2
"MT",2022,33.2
"NJ",2022,33.2
"NY",2022,33.2
"OK",2016,33.3
"GA",2020,33.3
"IN",2018,33.3
"IN",2018,33.3
"TN",2018,33.3
"KS",2018,33.3
"GA",2018,33.3
"CA",2018,33.3
"WA",2013,33.3
"DE",2018,33.3
"OH",2018,33.3
"GA",2018,33.3
"LA",2018,33.3
"MI",2018,33.3
"ID",2018,33.3
"KS",2018,33.3
"TX",2018,33.3
"ME",2018,33.3
"NV",2020,33.3
"ID",2020,33.3
"NE",2020,33.3
"VA",2022,33.3
"TX",2020,33.3
"IN",2017,33.3
"NJ",2017,33.3
"IN",2017,33.3
"TN",2017,33.3
"NY",2017,33.3
"SD",2017,33.3
"WY",2017,33.3
"KY",2014,33.3
"KY",2013,33.3
"WY",2015,33.3
"NC",2014,33.3
"MO",2014,33.3
"NH",2017,33.3
"ND",2014,33.3
"NV",2015,33.3
"KS",2017,33.3
"IA",2019,33.3
"OK",2019,33.3
"ID",2019,33.3
"WI",2019,33.3
"PA",2019,33.3
"KY",2014,33.3
"UT",2019,33.3
"KS",2015,33.3
"VT",2019,33.3
"DE",2019,33.3
"VA",2013,33.3
"SD",2011,33.3
"TN",2019,33.3
"GA",2014,33.3
"MI",2014,33.3
"NC",2011,33.3
"IA",2011,33.3
"MI",2011,33.3
"OH",2013,33.3
"MA",2014,33.3
"AK",2022,33.3
"WV",2011,33.3
"NE",2015,33.3
"MI",2012,33.3
"AZ",2014,33.3
"WA",2013,33.3
"TN",2012,33.3
"IN",2016,33.3
"ID",2016,33.3
"MS",2016,33.3
"NC",2016,33.3
"CA",2016,33.3
"ME",2016,33.3
"WI",2016,33.3
"WV",2016,33.3
"RI",2021,33.3
"MD",2021,33.3
"PA",2021,33.3
"WA",2021,33.3
"OR",2021,33.3
"ND",2021,33.3
"WI",2021,33.3
"AK",2021,33.3
"NH",2021,33.3
"VA",2021,33.3
"IA",2021,33.3
"AK",2022,33.3
"IL",2022,33.3
"MO",2022,33.3
"ND",2022,33.3
"WA",2022,33.3
"NC",2016,33.4
"MO",2016,33.4
"MN",2018,33.4
"MN",2018,33.4
"AK",2018,33.4
"SD",2018,33.4
"ND",2018,33.4
"RI",2020,33.4
"AK",2020,33.4
"DE",2020,33.4
"NE",2016,33.4
"OH",2020,33.4
"RI",2020,33.4
"MI",2020,33.4
"UT",2020,33.4
"TX",2020,33.4
"UT",2022,33.4
"AL",2020,33.4
"NJ",2020,33.4
"UT",2020,33.4
"OR",2017,33.4
"FL",2017,33.4
"NJ",2017,33.4
"TN",2017,33.4
"KS",2017,33.4
"VA",2013,33.4
"OH",2014,33.4
"MA",2015,33.4
"KS",2015,33.4
"WI",2014,33.4
"ME",2013,33.4
"PA",2014,33.4
"MI",2012,33.4
"ME",2015,33.4
"WY",2017,33.4
"SC",2013,33.4
"IN",2015,33.4
"DE",2017,33.4
"ME",2017,33.4
"WY",2019,33.4
"AZ",2019,33.4
"KS",2014,33.4
"RI",2019,33.4
"AZ",2019,33.4
"TN",2015,33.4
"ND",2019,33.4
"MO",2015,33.4
"AZ",2015,33.4
"ME",2019,33.4
"LA",2019,33.4
"SD",2015,33.4
"VA",2014,33.4
"ND",2013,33.4
"SD",2014,33.4
"IA",2015,33.4
"NE",2012,33.4
"KY",2012,33.4
"SC",2015,33.4
"OK",2014,33.4
"AK",2011,33.4
"LA",2011,33.4
"IL",2015,33.4
"AR",2015,33.4
"AZ",2015,33.4
"IL",2011,33.4
"GA",2013,33.4
"DE",2015,33.4
"AR",2016,33.4
"SC",2016,33.4
"SC",2016,33.4
"WY",2021,33.4
"OR",2021,33.4
"CT",2021,33.4
"SD",2021,33.4
"AR",2021,33.4
"WI",2021,33.4
"TN",2021,33.4
"AK",2022,33.4
"AK",2022,33.4
"AL",2022,33.4
"FL",2022,33.4
"ID",2022,33.4
"ID",2022,33.4
"IL",2022,33.4
"MD",2022,33.4
"MI",2022,33.4
"MI",2022,33.4
"MN",2022,33.4
"NC",2022,33.4
"ND",2022,33.4
"NJ",2022,33.4
"PA",2022,33.4
"RI",2022,33.4
"VT",2022,33.4
"TX",2018,33.5
"WA",2016,33.5
"MD",2020,33.5
"CT",2018,33.5
"MI",2018,33.5
"OR",2018,33.5
"WA",2018,33.5
"DE",2018,33.5
"DE",2018,33.5
"AL",2018,33.5
"WI",2018,33.5
"NM",2018,33.5
"NC",2016,33.5
"CO",2016,33.5
"NV",2018,33.5
"AR",2018,33.5
"DE",2018,33.5
"TN",2018,33.5
"NE",2020,33.5
"PA",2020,33.5
"ME",2020,33.5
"PA",2020,33.5
"RI",2020,33.5
"UT",2020,33.5
"WY",2020,33.5
"AZ",2017,33.5
"IN",2017,33.5
"NC",2017,33.5
"NJ",2017,33.5
"OH",2017,33.5
"ME",2015,33.5
"TX",2013,33.5
"NH",2013,33.5
"DE",2011,33.5
"TX",2015,33.5
"MN",2017,33.5
"WI",2013,33.5
"VT",2017,33.5
"WV",2017,33.5
"AL",2012,33.5
"LA",2017,33.5
"MO",2017,33.5
"OR",2014,33.5
"MO",2017,33.5
"OK",2014,33.5
"NV",2019,33.5
"NH",2019,33.5
"AL",2014,33.5
"AL",2019,33.5
"CT",2019,33.5
"LA",2019,33.5
"MO",2015,33.5
"NM",2019,33.5
"OH",2012,33.5
"IL",2013,33.5
"TN",2013,33.5
"CO",2019,33.5
"NE",2014,33.5
"WA",2014,33.5
"NM",2015,33.5
"ME",2012,33.5
"IA",2015,33.5
"WA",2012,33.5
"AZ",2015,33.5
"AK",2013,33.5
"KS",2011,33.5
"MI",2015,33.5
"LA",2012,33.5
"PA",2012,33.5
"AZ",2014,33.5
"NM",2011,33.5
"IA",2012,33.5
"OK",2014,33.5
"LA",2016,33.5
"AR",2016,33.5
"NH",2016,33.5
"TN",2016,33.5
"WV",2016,33.5
"AL",2016,33.5
"AL",2016,33.5
"SC",2016,33.5
"NY",2021,33.5
"UT",2021,33.5
"NM",2021,33.5
"MI",2021,33.5
"OH",2021,33.5
"AK",2021,33.5
"NJ",2021,33.5
"GA",2021,33.5
"NY",2021,33.5
"AZ",2022,33.5
"AZ",2022,33.5
"IL",2022,33.5
"MO",2022,33.5
"NH",2022,33.5
"NV",2022,33.5
"NV",2022,33.5
"NY",2022,33.5
"SD",2022,33.5
"WI",2022,33.5
"NV",2018,33.6
"IN",2018,33.6
"DE",2018,33.6
"OH",2018,33.6
"VA",2018,33.6
"MT",2018,33.6
"RI",2020,33.6
"MS",2020,33.6
"NC",2020,33.6
"KS",2017,33.6
"AL",2017,33.6
"IN",2017,33.6
"NM",2017,33.6
"MN",2017,33.6
"GA",2017,33.6
"VA",2011,33.6
"LA",2015,33.6
"WI",2014,33.6
"WA",2014,33.6
"AZ",2014,33.6
"ID",2013,33.6
"NE",2012,33.6
"IN",2012,33.6
"IL",2017,33.6
"PA",2011,33.6
"IN",2013,33.6
"WV",2017,33.6
"AR",2015,33.6
"NE",2019,33.6
"OH",2019,33.6
"CT",2019,33.6
"SD",2019,33.6
"GA",2019,33.6
"IL",2019,33.6
"VT",2013,33.6
"NE",2015,33.6
"WI",2013,33.6
"AR",2019,33.6
"MI",2014,33.6
"PA",2015,33.6
"IN",2019,33.6
"FL",2019,33.6
"AR",2014,33.6
"ID",2019,33.6
"OK",2015,33.6
"AL",2011,33.6
"MI",2014,33.6
"AK",2013,33.6
"LA",2011,33.6
"UT",2013,33.6
"AK",2014,33.6
"GA",2012,33.6
"CT",2013,33.6
"PA",2015,33.6
"KY",2015,33.6
"WI",2015,33.6
"SD",2014,33.6
"KS",2013,33.6
"MD",2014,33.6
"ND",2013,33.6
"WV",2015,33.6
"GA",2015,33.6
"AK",2011,33.6
"TX",2011,33.6
"KS",2013,33.6
"KS",2016,33.6
"NM",2016,33.6
"MD",2016,33.6
"WA",2021,33.6
"IL",2021,33.6
"AZ",2021,33.6
"VA",2021,33.6
"NH",2021,33.6
"WY",2021,33.6
"ME",2022,33.6
"MN",2022,33.6
"MN",2022,33.6
"MN",2022,33.6
"ND",2022,33.6
"NJ",2022,33.6
"NV",2022,33.6
"WA",2022,33.6
"NY",2018,33.7
"OR",2018,33.7
"OK",2018,33.7
"FL",2018,33.7
"MO",2020,33.7
"AK",2020,33.7
"WI",2020,33.7
"WI",2020,33.7
"CA",2017,33.7
"VT",2017,33.7
"VA",2017,33.7
"MA",2017,33.7
"UT",2017,33.7
"IN",2017,33.7
"MD",2012,33.7
"ME",2011,33.7
"IN",2013,33.7
"IL",2013,33.7
"SC",2017,33.7
"AZ",2013,33.7
"FL",2017,33.7
"MI",2017,33.7
"MT",2019,33.7
"HI",2019,33.7
"DE",2019,33.7
"CA",2019,33.7
"IA",2019,33.7
"VA",2019,33.7
"WA",2019,33.7
"MO",2014,33.7
"VA",2019,33.7
"OR",2019,33.7
"MN",2019,33.7
"VA",2019,33.7
"ME",2019,33.7
"AR",2012,33.7
"MI",2013,33.7
"LA",2014,33.7
"WY",2015,33.7
"KY",2011,33.7
"IA",2011,33.7
"SC",2014,33.7
"OK",2015,33.7
"GA",2011,33.7
"KY",2011,33.7
"KY",2014,33.7
"WI",2015,33.7
"TN",2013,33.7
"NC",2015,33.7
"MD",2015,33.7
"MD",2015,33.7
"ID",2013,33.7
"AR",2015,33.7
"CT",2022,33.7
"ME",2013,33.7
"PA",2015,33.7
"FL",2013,33.7
"ND",2013,33.7
"ND",2016,33.7
"TX",2016,33.7
"HI",2016,33.7
"KY",2016,33.7
"RI",2016,33.7
"NE",2016,33.7
"NY",2021,33.7
"MI",2021,33.7
"CA",2021,33.7
"OR",2021,33.7
"CT",2021,33.7
"MN",2021,33.7
"MN",2021,33.7
"CT",2022,33.7
"KY",2022,33.7
"NJ",2022,33.7
"NV",2022,33.7
"WY",2022,33.7
"NE",2018,33.8
"VT",2018,33.8
"OH",2018,33.8
"KS",2018,33.8
"NM",2018,33.8
"WI",2018,33.8
"DE",2018,33.8
"ND",2018,33.8
"MN",2018,33.8
"AZ",2020,33.8
"MD",2020,33.8
"NH",2020,33.8
"FL",2020,33.8
"RI",2020,33.8
"AZ",2020,33.8
"AR",2020,33.8
"NY",2016,33.8
"NE",2020,33.8
"IN",2020,33.8
"AK",2020,33.8
"PA",2012,33.8
"WA",2017,33.8
"OH",2017,33.8
"NC",2017,33.8
"PA",2011,33.8
"NC",2014,33.8
"IA",2011,33.8
"LA",2011,33.8
"WI",2011,33.8
"AR",2011,33.8
"IN",2014,33.8
"MI",2011,33.8
"OK",2011,33.8
"NC",2014,33.8
"NE",2017,33.8
"WI",2017,33.8
"IL",2017,33.8
"MO",2012,33.8
"FL",2019,33.8
"SD",2011,33.8
"WV",2012,33.8
"SC",2019,33.8
"FL",2013,33.8
"CA",2019,33.8
"ND",2014,33.8
"TN",2019,33.8
"NE",2014,33.8
"SC",2019,33.8
"MT",2019,33.8
"MN",2019,33.8
"PA",2015,33.8
"MO",2011,33.8
"IN",2012,33.8
"MT",2013,33.8
"GA",2015,33.8
"AK",2014,33.8
"AL",2011,33.8
"FL",2015,33.8
"WV",2015,33.8
"AL",2013,33.8
"PA",2013,33.8
"AZ",2011,33.8
"WV",2012,33.8
"TN",2015,33.8
"NH",2012,33.8
"RI",2015,33.8
"DE",2014,33.8
"MA",2013,33.8
"NM",2014,33.8
"MD",2013,33.8
"TX",2011,33.8
"SC",2013,33.8
"MS",2013,33.8
"CA",2013,33.8
"IN",2016,33.8
"AZ",2016,33.8
"MI",2016,33.8
"OH",2016,33.8
"IA",2016,33.8
"OK",2016,33.8
"TN",2021,33.8
"SC",2021,33.8
"NC",2021,33.8
"OR",2021,33.8
"MT",2021,33.8
"DE",2021,33.8
"AL",2022,33.8
"AZ",2022,33.8
"AZ",2022,33.8
"CT",2022,33.8
"MN",2022,33.8
"NM",2022,33.8
"NY",2022,33.8
"OR",2022,33.8
"RI",2022,33.8
"RI",2022,33.8
"TN",2022,33.8
"TN",2022,33.8
"NH",2018,33.9
"AZ",2018,33.9
"WY",2018,33.9
"IN",2018,33.9
"TN",2018,33.9
"NE",2018,33.9
"FL",2018,33.9
"LA",2018,33.9
"GA",2018,33.9
"NC",2018,33.9
"NV",2018,33.9
"WY",2018,33.9
"GA",2011,33.9
"IA",2020,33.9
"OH",2020,33.9
"CA",2020,33.9
"WV",2020,33.9
"LA",2020,33.9
"PA",2020,33.9
"SC",2020,33.9
"DE",2017,33.9
"AZ",2017,33.9
"VT",2017,33.9
"SD",2017,33.9
"PA",2011,33.9
"MI",2012,33.9
"MO",2012,33.9
"VA",2012,33.9
"IN",2015,33.9
"KS",2014,33.9
"CA",2015,33.9
"IN",2017,33.9
"HI",2017,33.9
"TX",2017,33.9
"GA",2014,33.9
"RI",2017,33.9
"MI",2017,33.9
"AR",2013,33.9
"WV",2012,33.9
"MO",2019,33.9
"ND",2012,33.9
"MO",2012,33.9
"WV",2015,33.9
"ND",2019,33.9
"NE",2019,33.9
"OK",2015,33.9
"IA",2019,33.9
"OH",2019,33.9
"SC",2013,33.9
"MI",2019,33.9
"WY",2019,33.9
"VA",2015,33.9
"IA",2015,33.9
"OH",2019,33.9
"SD",2012,33.9
"OH",2011,33.9
"OK",2012,33.9
"OR",2011,33.9
"HI",2013,33.9
"OR",2015,33.9
"TX",2015,33.9
"AR",2015,33.9
"MS",2012,33.9
"OH",2011,33.9
"NC",2012,33.9
"MS",2015,33.9
"OH",2012,33.9
"OK",2013,33.9
"MS",2013,33.9
"PA",2016,33.9
"WI",2016,33.9
"NJ",2016,33.9
"MO",2016,33.9
"WV",2016,33.9
"RI",2021,33.9
"WI",2021,33.9
"CA",2021,33.9
"GA",2021,33.9
"MS",2021,33.9
"MI",2021,33.9
"MI",2021,33.9
"NC",2021,33.9
"RI",2021,33.9
"ND",2021,33.9
"DE",2021,33.9
"DE",2021,33.9
"MI",2021,33.9
"ID",2021,33.9
"AK",2021,33.9
"AZ",2022,33.9
"HI",2022,33.9
"IA",2022,33.9
"MD",2022,33.9
"MT",2022,33.9
"NE",2022,33.9
"SD",2022,33.9
"VA",2022,33.9
"OK",2018,34
"CT",2018,34
"UT",2018,34
"MI",2018,34
"OH",2018,34
"OH",2018,34
"IN",2016,34
"WV",2018,34
"WY",2018,34
"HI",2018,34
"IA",2018,34
"NH",2018,34
"AZ",2020,34
"UT",2020,34
"UT",2020,34
"VA",2020,34
"WY",2020,34
"NE",2020,34
"MO",2020,34
"TX",2020,34
"OH",2020,34
"KY",2020,34
"ID",2020,34
"PA",2017,34
"OR",2017,34
"RI",2017,34
"SC",2017,34
"AR",2017,34
"LA",2014,34
"AL",2013,34
"LA",2012,34
"SC",2011,34
"KY",2013,34
"AZ",2014,34
"AK",2014,34
"MI",2015,34
"NE",2013,34
"CA",2017,34
"MS",2014,34
"MN",2014,34
"ME",2017,34
"KY",2011,34
"OK",2015,34
"NE",2019,34
"MD",2019,34
"MO",2019,34
"HI",2019,34
"TX",2019,34
"KS",2019,34
"NC",2019,34
"VA",2015,34
"TX",2013,34
"CT",2014,34
"PA",2013,34
"AK",2014,34
"PA",2014,34
"MO",2013,34
"KS",2014,34
"AR",2012,34
"TX",2015,34
"GA",2014,34
"TN",2014,34
"AR",2014,34
"IN",2015,34
"MN",2016,34
"FL",2016,34
"NE",2016,34
"KY",2016,34
"TN",2016,34
"CT",2016,34
"DE",2016,34
"ND",2016,34
"PA",2021,34
"NH",2021,34
"NH",2021,34
"MA",2021,34
"DE",2021,34
"IA",2021,34
"AK",2022,34
"CA",2022,34
"MI",2022,34
"ND",2022,34
"NJ",2022,34
"NV",2022,34
"OR",2022,34
"SC",2022,34
"UT",2022,34
"RI",2018,34.1
"VA",2018,34.1
"FL",2018,34.1
"LA",2018,34.1
"AR",2018,34.1
"OK",2018,34.1
"NE",2018,34.1
"IN",2018,34.1
"VT",2018,34.1
"WV",2018,34.1
"KY",2018,34.1
"WA",2016,34.1
"CT",2020,34.1
"MD",2020,34.1
"CA",2020,34.1
"IL",2020,34.1
"AR",2020,34.1
"OH",2017,34.1
"NM",2020,34.1
"ID",2017,34.1
"SC",2017,34.1
"SD",2017,34.1
"MI",2017,34.1
"DE",2017,34.1
"CT",2017,34.1
"TN",2011,34.1
"AL",2012,34.1
"AZ",2011,34.1
"AL",2014,34.1
"SC",2015,34.1
"NY",2013,34.1
"NY",2014,34.1
"AR",2013,34.1
"MS",2012,34.1
"ND",2015,34.1
"MD",2019,34.1
"IN",2014,34.1
"IA",2012,34.1
"NE",2019,34.1
"ND",2019,34.1
"MN",2019,34.1
"VA",2019,34.1
"TN",2012,34.1
"TX",2019,34.1
"GA",2011,34.1
"MI",2013,34.1
"KS",2013,34.1
"NE",2015,34.1
"AL",2012,34.1
"KY",2012,34.1
"NV",2012,34.1
"ND",2011,34.1
"HI",2012,34.1
"OR",2015,34.1
"ME",2015,34.1
"AL",2011,34.1
"IN",2016,34.1
"MS",2016,34.1
"GA",2016,34.1
"SC",2016,34.1
"LA",2016,34.1
"FL",2016,34.1
"DE",2016,34.1
"MI",2016,34.1
"IA",2016,34.1
"ID",2021,34.1
"VT",2021,34.1
"AL",2021,34.1
"MN",2021,34.1
"CT",2021,34.1
"NC",2021,34.1
"PA",2021,34.1
"NJ",2021,34.1
"OH",2021,34.1
"MI",2021,34.1
"FL",2022,34.1
"GA",2022,34.1
"IL",2022,34.1
"NC",2022,34.1
"ND",2022,34.1
"RI",2022,34.1
"VT",2022,34.1
"WA",2022,34.1
"WY",2018,34.2
"DE",2018,34.2
"AK",2018,34.2
"NJ",2018,34.2
"MT",2018,34.2
"FL",2018,34.2
"IN",2018,34.2
"AL",2018,34.2
"IN",2018,34.2
"ND",2018,34.2
"NV",2018,34.2
"CT",2020,34.2
"TN",2020,34.2
"AR",2020,34.2
"MI",2020,34.2
"WA",2012,34.2
"ME",2020,34.2
"SD",2020,34.2
"IN",2020,34.2
"KS",2020,34.2
"NH",2020,34.2
"FL",2020,34.2
"LA",2017,34.2
"WA",2017,34.2
"GA",2017,34.2
"SD",2017,34.2
"NC",2017,34.2
"WI",2017,34.2
"KY",2013,34.2
"MD",2015,34.2
"WY",2014,34.2
"NY",2013,34.2
"MI",2015,34.2
"OK",2015,34.2
"PA",2015,34.2
"ID",2012,34.2
"NH",2014,34.2
"NC",2014,34.2
"ME",2013,34.2
"RI",2017,34.2
"AK",2017,34.2
"WV",2011,34.2
"ID",2019,34.2
"WV",2011,34.2
"AR",2013,34.2
"VA",2019,34.2
"VT",2019,34.2
"VT",2015,34.2
"IL",2019,34.2
"TN",2012,34.2
"NH",2019,34.2
"WI",2019,34.2
"IA",2019,34.2
"NE",2019,34.2
"MO",2019,34.2
"SC",2013,34.2
"DE",2019,34.2
"ME",2019,34.2
"FL",2013,34.2
"OH",2014,34.2
"MO",2014,34.2
"KY",2012,34.2
"CA",2014,34.2
"AZ",2011,34.2
"KS",2012,34.2
"SD",2013,34.2
"SD",2014,34.2
"SC",2011,34.2
"ND",2015,34.2
"KS",2015,34.2
"CO",2011,34.2
"NC",2014,34.2
"LA",2015,34.2
"VA",2022,34.2
"MO",2011,34.2
"NC",2013,34.2
"KY",2016,34.2
"TN",2016,34.2
"PA",2016,34.2
"OH",2016,34.2
"KY",2016,34.2
"ME",2016,34.2
"SD",2016,34.2
"ME",2016,34.2
"IL",2021,34.2
"RI",2021,34.2
"NY",2021,34.2
"WY",2021,34.2
"VA",2021,34.2
"AZ",2021,34.2
"ID",2022,34.2
"ME",2022,34.2
"MO",2022,34.2
"NH",2022,34.2
"OK",2022,34.2
"PA",2022,34.2
"VA",2022,34.2
"KY",2016,34.3
"NE",2018,34.3
"MI",2018,34.3
"KY",2018,34.3
"NM",2018,34.3
"MO",2018,34.3
"SC",2018,34.3
"OH",2018,34.3
"ND",2018,34.3
"WI",2020,34.3
"ND",2020,34.3
"LA",2020,34.3
"ME",2020,34.3
"DE",2020,34.3
"OK",2020,34.3
"SD",2020,34.3
"TN",2020,34.3
"WY",2022,34.3
"OK",2020,34.3
"GA",2020,34.3
"IN",2020,34.3
"NM",2017,34.3
"UT",2017,34.3
"OR",2017,34.3
"AZ",2017,34.3
"KY",2017,34.3
"ND",2014,34.3
"VA",2011,34.3
"NE",2013,34.3
"VA",2015,34.3
"ME",2013,34.3
"CT",2012,34.3
"AZ",2017,34.3
"RI",2017,34.3
"WA",2017,34.3
"IN",2017,34.3
"NE",2017,34.3
"OK",2012,34.3
"UT",2015,34.3
"RI",2017,34.3
"MA",2017,34.3
"TX",2011,34.3
"CA",2013,34.3
"LA",2015,34.3
"ME",2019,34.3
"MO",2019,34.3
"MD",2014,34.3
"SD",2019,34.3
"WI",2015,34.3
"MT",2019,34.3
"KS",2019,34.3
"DE",2019,34.3
"CT",2019,34.3
"VA",2012,34.3
"IA",2013,34.3
"KY",2013,34.3
"OK",2014,34.3
"MD",2012,34.3
"PA",2014,34.3
"NE",2015,34.3
"OK",2013,34.3
"NC",2012,34.3
"MD",2015,34.3
"IL",2014,34.3
"HI",2014,34.3
"KS",2015,34.3
"TN",2012,34.3
"AR",2013,34.3
"OK",2014,34.3
"TX",2012,34.3
"WY",2022,34.3
"FL",2011,34.3
"SC",2016,34.3
"IN",2022,34.3
"WI",2016,34.3
"MT",2021,34.3
"AL",2021,34.3
"MT",2021,34.3
"MD",2021,34.3
"PA",2021,34.3
"UT",2021,34.3
"SD",2021,34.3
"DE",2022,34.3
"GA",2022,34.3
"MD",2022,34.3
"NY",2022,34.3
"OH",2022,34.3
"OR",2022,34.3
"PA",2022,34.3
"PA",2022,34.3
"RI",2022,34.3
"WY",2022,34.3
"WI",2018,34.4
"NC",2018,34.4
"KS",2018,34.4
"ND",2018,34.4
"TN",2018,34.4
"CA",2018,34.4
"NC",2018,34.4
"CT",2018,34.4
"PA",2018,34.4
"MO",2018,34.4
"ND",2020,34.4
"VT",2020,34.4
"KY",2020,34.4
"KS",2020,34.4
"AK",2020,34.4
"MN",2020,34.4
"MT",2020,34.4
"HI",2020,34.4
"CO",2020,34.4
"NC",2020,34.4
"MD",2012,34.4
"TN",2020,34.4
"VA",2020,34.4
"KS",2017,34.4
"PA",2017,34.4
"IN",2017,34.4
"AL",2017,34.4
"AZ",2017,34.4
"AZ",2017,34.4
"KY",2011,34.4
"LA",2014,34.4
"OK",2013,34.4
"IN",2013,34.4
"WI",2015,34.4
"ID",2013,34.4
"AZ",2017,34.4
"NH",2019,34.4
"ID",2014,34.4
"AL",2019,34.4
"OH",2019,34.4
"ME",2014,34.4
"GA",2011,34.4
"KS",2019,34.4
"OR",2019,34.4
"SC",2019,34.4
"DE",2019,34.4
"WY",2019,34.4
"WI",2014,34.4
"CA",2019,34.4
"MI",2019,34.4
"TX",2011,34.4
"NV",2015,34.4
"NY",2019,34.4
"PA",2015,34.4
"OK",2013,34.4
"AL",2014,34.4
"MO",2014,34.4
"OH",2011,34.4
"MT",2014,34.4
"WI",2012,34.4
"OH",2012,34.4
"MI",2013,34.4
"AL",2012,34.4
"OH",2014,34.4
"SC",2016,34.4
"OK",2016,34.4
"IL",2016,34.4
"AL",2016,34.4
"UT",2021,34.4
"NJ",2021,34.4
"NE",2021,34.4
"LA",2021,34.4
"MI",2021,34.4
"IN",2021,34.4
"OR",2021,34.4
"AK",2021,34.4
"DE",2022,34.4
"HI",2022,34.4
"MI",2022,34.4
"MO",2022,34.4
"NM",2022,34.4
"TX",2022,34.4
"WI",2022,34.4
"WY",2022,34.4
"NE",2018,34.5
"CA",2018,34.5
"NE",2018,34.5
"HI",2018,34.5
"SD",2018,34.5
"IL",2020,34.5
"NH",2020,34.5
"ND",2020,34.5
"MO",2020,34.5
"ND",2020,34.5
"MS",2020,34.5
"AK",2017,34.5
"MI",2013,34.5
"KY",2017,34.5
"PA",2013,34.5
"AL",2012,34.5
"AK",2014,34.5
"AZ",2013,34.5
"ID",2015,34.5
"WV",2012,34.5
"KY",2012,34.5
"FL",2012,34.5
"AL",2014,34.5
"AR",2015,34.5
"IL",2017,34.5
"MN",2019,34.5
"DE",2014,34.5
"OK",2012,34.5
"IA",2015,34.5
"KY",2019,34.5
"NV",2019,34.5
"LA",2019,34.5
"MD",2019,34.5
"GA",2019,34.5
"KS",2013,34.5
"TN",2015,34.5
"MO",2015,34.5
"AR",2012,34.5
"KS",2015,34.5
"OH",2014,34.5
"AL",2012,34.5
"CT",2015,34.5
"KY",2015,34.5
"OH",2013,34.5
"WV",2012,34.5
"NE",2013,34.5
"DE",2012,34.5
"AR",2013,34.5
"ND",2015,34.5
"NC",2014,34.5
"NE",2015,34.5
"NM",2013,34.5
"TX",2012,34.5
"OK",2016,34.5
"VT",2016,34.5
"LA",2016,34.5
"AR",2016,34.5
"NC",2016,34.5
"MI",2016,34.5
"UT",2016,34.5
"AZ",2016,34.5
"MI",2022,34.5
"AL",2016,34.5
"OH",2021,34.5
"AZ",2021,34.5
"WI",2021,34.5
"GA",2021,34.5
"VT",2021,34.5
"HI",2022,34.5
"KY",2022,34.5
"NC",2022,34.5
"NE",2022,34.5
"NH",2022,34.5
"NJ",2022,34.5
"NV",2022,34.5
"NY",2022,34.5
"OH",2022,34.5
"TX",2022,34.5
"IN",2018,34.6
"IA",2018,34.6
"AL",2018,34.6
"OK",2018,34.6
"MI",2018,34.6
"WA",2018,34.6
"TN",2018,34.6
"OK",2018,34.6
"ME",2018,34.6
"IA",2018,34.6
"NV",2018,34.6
"ID",2020,34.6
"NM",2020,34.6
"DE",2020,34.6
"IN",2020,34.6
"NM",2020,34.6
"MT",2020,34.6
"PA",2017,34.6
"RI",2017,34.6
"ME",2017,34.6
"OK",2017,34.6
"AR",2017,34.6
"MS",2012,34.6
"MI",2015,34.6
"DE",2014,34.6
"SD",2014,34.6
"WA",2014,34.6
"OR",2015,34.6
"PA",2012,34.6
"LA",2012,34.6
"NE",2017,34.6
"DE",2017,34.6
"MS",2011,34.6
"FL",2017,34.6
"AR",2013,34.6
"ND",2019,34.6
"MO",2019,34.6
"RI",2014,34.6
"MI",2014,34.6
"OH",2011,34.6
"NH",2019,34.6
"TN",2013,34.6
"MD",2019,34.6
"KS",2019,34.6
"AR",2014,34.6
"SD",2013,34.6
"AL",2015,34.6
"AZ",2014,34.6
"ID",2015,34.6
"AR",2013,34.6
"OK",2014,34.6
"AZ",2013,34.6
"MO",2013,34.6
"DE",2013,34.6
"DE",2013,34.6
"OK",2013,34.6
"SC",2012,34.6
"KY",2015,34.6
"IN",2016,34.6
"OK",2016,34.6
"OK",2016,34.6
"NE",2016,34.6
"WI",2016,34.6
"OH",2016,34.6
"MD",2016,34.6
"TX",2016,34.6
"NC",2016,34.6
"NJ",2016,34.6
"NE",2016,34.6
"VA",2016,34.6
"MO",2016,34.6
"AR",2016,34.6
"MA",2021,34.6
"LA",2021,34.6
"RI",2021,34.6
"HI",2021,34.6
"NM",2021,34.6
"AK",2022,34.6
"IN",2022,34.6
"MN",2022,34.6
"MT",2022,34.6
"ND",2022,34.6
"NE",2022,34.6
"NV",2022,34.6
"NY",2022,34.6
"WV",2022,34.6
"PA",2018,34.7
"WA",2018,34.7
"AK",2018,34.7
"WV",2018,34.7
"GA",2018,34.7
"SC",2018,34.7
"KS",2016,34.7
"NM",2020,34.7
"MD",2020,34.7
"MA",2020,34.7
"NE",2020,34.7
"ME",2020,34.7
"AZ",2020,34.7
"AK",2020,34.7
"NE",2020,34.7
"VT",2017,34.7
"NM",2017,34.7
"IN",2011,34.7
"IN",2014,34.7
"OH",2014,34.7
"GA",2013,34.7
"NM",2012,34.7
"WI",2011,34.7
"LA",2013,34.7
"KS",2014,34.7
"RI",2019,34.7
"IL",2019,34.7
